,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
0,20-Jun-2023,EQ,"2,972.70","2,986.35","2,948.30","2,968.60","2,978.00","2,974.00","2,966.73","3,024.40","1,825.05","672,298","1,994,524,730.20","48,830"
1,19-Jun-2023,EQ,"2,967.00","3,024.40","2,963.35","2,954.30","2,971.00","2,968.60","2,991.42","3,024.40","1,825.05","1,382,633","4,136,032,047.60","73,859"
2,16-Jun-2023,EQ,"2,911.80","2,960.00","2,911.80","2,908.00","2,959.00","2,954.30","2,941.55","2,960.00","1,825.05","1,022,389","3,007,405,052.40","66,580"
3,15-Jun-2023,EQ,"2,911.05","2,924.65","2,900.00","2,907.05","2,906.15","2,908.00","2,911.59","2,928.20","1,825.05","564,711","1,644,205,347.45","53,202"
4,14-Jun-2023,EQ,"2,920.00","2,928.20","2,897.00","2,912.50","2,908.00","2,907.05","2,906.64","2,928.20","1,825.05","617,700","1,795,429,832.70","52,853"
5,13-Jun-2023,EQ,"2,859.90","2,918.00","2,855.10","2,852.60","2,908.50","2,912.50","2,905.13","2,921.85","1,825.05","776,313","2,255,291,379.65","62,355"
6,12-Jun-2023,EQ,"2,884.95","2,885.45","2,833.25","2,876.25","2,857.40","2,852.60","2,848.82","2,921.85","1,825.05","1,112,274","3,168,673,942.25","72,723"
7,09-Jun-2023,EQ,"2,890.00","2,919.95","2,863.25","2,877.00","2,878.80","2,876.25","2,889.14","2,921.85","1,825.05","727,880","2,102,950,744.05","51,540"
8,08-Jun-2023,EQ,"2,906.90","2,921.85","2,871.05","2,906.95","2,874.50","2,877.00","2,897.10","2,921.85","1,825.05","560,514","1,623,865,253.65","53,768"
9,07-Jun-2023,EQ,"2,895.00","2,910.00","2,870.00","2,881.45","2,905.00","2,906.95","2,894.23","2,910.00","1,825.05","862,821","2,497,200,078.50","55,818"
10,06-Jun-2023,EQ,"2,860.95","2,893.00","2,858.30","2,855.70","2,883.00","2,881.45","2,878.11","2,893.00","1,825.05","1,148,132","3,304,449,530.40","57,854"
11,05-Jun-2023,EQ,"2,875.00","2,875.00","2,840.00","2,861.65","2,853.80","2,855.70","2,854.64","2,875.00","1,825.05","724,102","2,067,050,145.90","51,244"
12,02-Jun-2023,EQ,"2,830.00","2,871.00","2,826.45","2,827.25","2,858.00","2,861.65","2,854.47","2,871.00","1,825.05","1,116,501","3,187,019,130.85","93,466"
13,01-Jun-2023,EQ,"2,823.25","2,837.65","2,814.70","2,823.25","2,820.00","2,827.25","2,824.91","2,841.90","1,825.05","538,550","1,521,355,131.05","52,732"
14,31-May-2023,EQ,"2,802.50","2,832.10","2,790.10","2,802.50","2,819.00","2,823.25","2,816.22","2,841.90","1,825.05","1,394,580","3,927,448,261.80","59,853"
15,30-May-2023,EQ,"2,829.50","2,841.90","2,797.70","2,812.25","2,802.00","2,802.50","2,816.60","2,841.90","1,825.05","1,263,691","3,559,316,805.25","70,847"
16,29-May-2023,EQ,"2,745.00","2,821.80","2,745.00","2,742.15","2,813.95","2,812.25","2,788.87","2,821.80","1,825.05","1,107,678","3,089,168,389.60","62,993"
17,26-May-2023,EQ,"2,707.95","2,759.70","2,699.15","2,707.95","2,740.25","2,742.15","2,737.12","2,802.10","1,825.05","811,400","2,220,901,707.30","56,724"
18,25-May-2023,EQ,"2,714.45","2,720.00","2,682.00","2,707.25","2,710.00","2,707.95","2,693.13","2,802.10","1,825.05","651,488","1,754,543,904.90","37,505"
19,24-May-2023,EQ,"2,675.00","2,722.00","2,670.00","2,683.45","2,710.00","2,707.25","2,705.62","2,802.10","1,825.05","814,553","2,203,870,111.90","43,954"
20,23-May-2023,EQ,"2,719.95","2,726.40","2,677.30","2,712.55","2,692.00","2,683.45","2,694.59","2,802.10","1,825.05","713,749","1,923,263,401.30","47,750"
21,22-May-2023,EQ,"2,701.60","2,734.00","2,701.10","2,701.65","2,715.00","2,712.55","2,719.35","2,802.10","1,825.05","559,506","1,521,493,258.50","36,971"
22,19-May-2023,EQ,"2,719.95","2,719.95","2,683.05","2,721.85","2,703.00","2,701.65","2,700.82","2,802.10","1,825.05","846,419","2,286,023,055.80","49,857"
23,18-May-2023,EQ,"2,782.00","2,782.00","2,716.10","2,762.40","2,722.00","2,721.85","2,736.39","2,802.10","1,825.05","612,441","1,675,875,969.55","34,062"
24,17-May-2023,EQ,"2,785.00","2,790.00","2,750.05","2,790.25","2,765.00","2,762.40","2,764.87","2,802.10","1,825.05","539,547","1,491,776,880.55","50,158"
